list1_extract1,list1_news_name,list1_news_selection1,list1_news_selection2
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares lower at close of trade; Nifty 50 down 0.19%,"Oct 24, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"Indian shares inch up; HCL, L&T shine on upbeat results","Oct 24, 2019 04:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"Bajaj Finance earnings, Revenue beat in Q3","Oct 23, 2019 14:13",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.14%,"Oct 23, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares eke out gains; Infosys recovers to end higher,"Oct 23, 2019 10:42",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"Indian shares rangebound; Yes Bank, Tata Motors drag","Oct 23, 2019 04:54",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares lower at close of trade; Nifty 50 down 0.63%,"Oct 22, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares end lower as Infosys crashes,"Oct 22, 2019 10:36",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Infosys Drags India Stocks Lower After Whistle-Blower Complaint,"Oct 22, 2019 07:53",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares wobble; Infosys tanks after whistleblower complaint,"Oct 22, 2019 05:18",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.65%,"Oct 21, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,ADVISORY-India markets closed on Monday for holiday,"Oct 21, 2019 01:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares end higher; Reliance Industries touches record high,"Oct 18, 2019 10:54",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.65%,"Oct 18, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"Indian shares rise on Brexit deal, positive earnings hopes","Oct 18, 2019 04:42",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 1.07%,"Oct 17, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"Indian shares end higher; autos, public sector banks shine","Oct 17, 2019 10:42",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares nearly flat; metal stocks drag,"Oct 17, 2019 04:42",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.31%,"Oct 16, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares end higher on upbeat start to earnings season,"Oct 16, 2019 10:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares gain as Sept-qtr earnings season gathers steam,"Oct 16, 2019 04:42",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.77%,"Oct 15, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares end firmer; auto stocks lead gains,"Oct 15, 2019 10:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian stocks have the lowest dividend yield in Asia - Refinitiv,"Oct 15, 2019 07:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,CORRECTED-Indian shares edge higher; Hindustan Unilever rises after upbeat earnings,"Oct 15, 2019 04:33",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.32%,"Oct 14, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares end higher ahead of inflation data; Infosys drops,"Oct 14, 2019 10:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares rise ahead of inflation data; Infosys drops,"Oct 14, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,RPT-INSIGHT-Realty bites: Indian property slump leaves beleaguered banks exposed,"Oct 13, 2019 23:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,INSIGHT-Realty bites: Indian property slump leaves beleaguered banks exposed,"Oct 13, 2019 06:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian stocks end firmer on positive Sino-U.S. trade buzz,"Oct 11, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 0.63%,"Oct 11, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares rise tracking broader Asia; TCS drops on Q2 profit miss,"Oct 11, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian stocks end lower as banks slump; earnings in focus,"Oct 10, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares lower at close of trade; Nifty 50 down 0.70%,"Oct 10, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares retreat as banks fall; Indiabulls dips 9%,"Oct 10, 2019 05:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares higher at close of trade; Nifty 50 up 1.68%,"Oct 09, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares snap losing streak ahead of earnings season,"Oct 09, 2019 10:21",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"Indian shares flat as investors eye Q2 results; Yes Bank, Titan drop","Oct 09, 2019 05:01",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Analysts Expect Contraction in Profits for India’s Earnings,"Oct 09, 2019 04:12",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/798,ADVISORY-India markets closed on Tuesday for holiday,"Oct 08, 2019 01:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares mark worst losing streak since July as resources drag,"Oct 07, 2019 11:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares lower at close of trade; Nifty 50 down 0.43%,"Oct 07, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares volatile; Yes Bank gains,"Oct 07, 2019 05:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Indian shares settle lower after cenbank cuts rates,"Oct 04, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India shares lower at close of trade; Nifty 50 down 1.23%,"Oct 04, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/798,Analysts cut Asian firms' 2019 profit outlook on trade worries,"Oct 04, 2019 10:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,UPDATE 2-India's central bank cuts rates to near decade lows to revive growth,"Oct 04, 2019 08:29",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,"UPDATE 2-Indian shares slide, bond yields rise after cenbank cuts rates","Oct 04, 2019 08:02",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/798,India Stocks Erase Gains as RBI Cuts Rates By Expected Amount,"Oct 04, 2019 07:41",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares higher at close of trade; Nifty 50 up 0.32%,"Oct 14, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares end higher ahead of inflation data; Infosys drops,"Oct 14, 2019 10:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares rise ahead of inflation data; Infosys drops,"Oct 14, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,RPT-INSIGHT-Realty bites: Indian property slump leaves beleaguered banks exposed,"Oct 13, 2019 23:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,INSIGHT-Realty bites: Indian property slump leaves beleaguered banks exposed,"Oct 13, 2019 06:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian stocks end firmer on positive Sino-U.S. trade buzz,"Oct 11, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares higher at close of trade; Nifty 50 up 0.63%,"Oct 11, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares rise tracking broader Asia; TCS drops on Q2 profit miss,"Oct 11, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian stocks end lower as banks slump; earnings in focus,"Oct 10, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 0.70%,"Oct 10, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares retreat as banks fall; Indiabulls dips 9%,"Oct 10, 2019 05:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares higher at close of trade; Nifty 50 up 1.68%,"Oct 09, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares snap losing streak ahead of earnings season,"Oct 09, 2019 10:21",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"Indian shares flat as investors eye Q2 results; Yes Bank, Titan drop","Oct 09, 2019 05:01",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Analysts Expect Contraction in Profits for India’s Earnings,"Oct 09, 2019 04:12",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/799,ADVISORY-India markets closed on Tuesday for holiday,"Oct 08, 2019 01:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares mark worst losing streak since July as resources drag,"Oct 07, 2019 11:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 0.43%,"Oct 07, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares volatile; Yes Bank gains,"Oct 07, 2019 05:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares settle lower after cenbank cuts rates,"Oct 04, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 1.23%,"Oct 04, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Analysts cut Asian firms' 2019 profit outlook on trade worries,"Oct 04, 2019 10:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,UPDATE 2-India's central bank cuts rates to near decade lows to revive growth,"Oct 04, 2019 08:29",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"UPDATE 2-Indian shares slide, bond yields rise after cenbank cuts rates","Oct 04, 2019 08:02",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India Stocks Erase Gains as RBI Cuts Rates By Expected Amount,"Oct 04, 2019 07:41",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares rise before likely rate cut,"Oct 04, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"India Stocks Drop on Financial Sector Concern, Global Sell-Off","Oct 03, 2019 11:47",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 0.40%,"Oct 03, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"Indian shares slip amid global slowdown worries; banks, metals slide","Oct 03, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"India, Malaysia priciest share markets in Asia - Refinitiv data","Oct 03, 2019 08:11",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares slip as U.S. widens trade war to Europe; Yes Bank recovers,"Oct 03, 2019 05:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India's Yes Bank says forced stake sale behind stock plunge,"Oct 02, 2019 10:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,ADVISORY-India markets closed on Wednesday for holiday,"Oct 02, 2019 02:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Asian shares post gains in September on trade hopes,"Oct 01, 2019 11:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 1.00%,"Oct 01, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"UPDATE 2-Indian shares slide as banking, realty stocks hammered","Oct 01, 2019 10:19",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"Indian shares seesaw on banking woes, govt stake sale proposal","Oct 01, 2019 05:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares slip as banks lose ground; Indiabulls dives 34%,"Sep 30, 2019 11:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 0.33%,"Sep 30, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares fall as banks slide; Indiabulls down 21%,"Sep 30, 2019 05:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"Indian shares end lower; metals, autos drag","Sep 27, 2019 11:21",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 0.51%,"Sep 27, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares rangebound; finmin assurance boosts FMCG stocks,"Sep 27, 2019 05:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares higher at close of trade; Nifty 50 up 1.15%,"Sep 26, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares end higher as Trump signals possible end to trade war,"Sep 26, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares track broader Asia higher as Trump signals trade deal with China,"Sep 26, 2019 04:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,India shares lower at close of trade; Nifty 50 down 1.28%,"Sep 25, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares end lower; state-owned banks slump,"Sep 25, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,Indian shares track broader Asia lower on U.S. political worries,"Sep 25, 2019 04:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/799,"BNP Sees Second-Order Boost on India Tax Cut, Tweaks Stock Picks","Sep 25, 2019 03:10",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares rise before likely rate cut,"Oct 04, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"India Stocks Drop on Financial Sector Concern, Global Sell-Off","Oct 03, 2019 11:47",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 0.40%,"Oct 03, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares slip amid global slowdown worries; banks, metals slide","Oct 03, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"India, Malaysia priciest share markets in Asia - Refinitiv data","Oct 03, 2019 08:11",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares slip as U.S. widens trade war to Europe; Yes Bank recovers,"Oct 03, 2019 05:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India's Yes Bank says forced stake sale behind stock plunge,"Oct 02, 2019 10:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,ADVISORY-India markets closed on Wednesday for holiday,"Oct 02, 2019 02:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Asian shares post gains in September on trade hopes,"Oct 01, 2019 11:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 1.00%,"Oct 01, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"UPDATE 2-Indian shares slide as banking, realty stocks hammered","Oct 01, 2019 10:19",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares seesaw on banking woes, govt stake sale proposal","Oct 01, 2019 05:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares slip as banks lose ground; Indiabulls dives 34%,"Sep 30, 2019 11:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 0.33%,"Sep 30, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares fall as banks slide; Indiabulls down 21%,"Sep 30, 2019 05:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares end lower; metals, autos drag","Sep 27, 2019 11:21",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 0.51%,"Sep 27, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares rangebound; finmin assurance boosts FMCG stocks,"Sep 27, 2019 05:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares higher at close of trade; Nifty 50 up 1.15%,"Sep 26, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares end higher as Trump signals possible end to trade war,"Sep 26, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares track broader Asia higher as Trump signals trade deal with China,"Sep 26, 2019 04:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 1.28%,"Sep 25, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares end lower; state-owned banks slump,"Sep 25, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares track broader Asia lower on U.S. political worries,"Sep 25, 2019 04:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"BNP Sees Second-Order Boost on India Tax Cut, Tweaks Stock Picks","Sep 25, 2019 03:10",Bloomberg
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares mixed at close of trade; Nifty 50 down 0.10%,"Sep 24, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares end little changed, Reliance Industries gains","Sep 24, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Traders complain of glitch at India's NSE towards session end,"Sep 23, 2019 11:41",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares higher at close of trade; Nifty 50 up 2.89%,"Sep 23, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares extend rally; IT stocks cap gains,"Sep 23, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,UPDATE 5-India cuts corporate taxes to boost manufacturing and revive growth,"Sep 20, 2019 17:16",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,UPDATE 3-Indian shares clock best day in 10 years after sharp cuts in corporate taxes,"Sep 20, 2019 10:47",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares higher at close of trade; Nifty 50 up 5.32%,"Sep 20, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,CORRECTED-UPDATE 1-Indian shares soar 5% as gov't cuts taxes to prop up growth,"Sep 20, 2019 07:46",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares gain ahead of tax council meet,"Sep 20, 2019 04:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 1.25%,"Sep 19, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares end over 1% lower; banks, metal stocks take a beating","Sep 19, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"GLOBAL MARKETS-Shares inch higher after Fed cut, BOJ keeps powder dry","Sep 19, 2019 09:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares hobbled by absence of catalysts, hit multi-week lows","Sep 19, 2019 05:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,"Indian shares end higher on rally in steelmakers, energy stocks","Sep 18, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares higher at close of trade; Nifty 50 up 0.21%,"Sep 18, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares trim early gains as automakers slip,"Sep 18, 2019 05:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares hit by worries over elevated crude prices,"Sep 17, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 1.69%,"Sep 17, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares dip as crude surge seen hurting economy,"Sep 17, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares lower at close of trade; Nifty 50 down 0.65%,"Sep 16, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares end lower as oil prices soar after Saudi attack,"Sep 16, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,UPDATE 1-Indian markets fall as oil surges; gov't growth measures fail to cheer,"Sep 16, 2019 05:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,Indian shares tumble as oil prices surge after Saudi attack,"Sep 16, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/800,India shares higher at close of trade; Nifty 50 up 0.85%,"Sep 13, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares mixed at close of trade; Nifty 50 down 0.10%,"Sep 24, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares end little changed, Reliance Industries gains","Sep 24, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Traders complain of glitch at India's NSE towards session end,"Sep 23, 2019 11:41",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 2.89%,"Sep 23, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares extend rally; IT stocks cap gains,"Sep 23, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,UPDATE 5-India cuts corporate taxes to boost manufacturing and revive growth,"Sep 20, 2019 17:16",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,UPDATE 3-Indian shares clock best day in 10 years after sharp cuts in corporate taxes,"Sep 20, 2019 10:47",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 5.32%,"Sep 20, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,CORRECTED-UPDATE 1-Indian shares soar 5% as gov't cuts taxes to prop up growth,"Sep 20, 2019 07:46",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares gain ahead of tax council meet,"Sep 20, 2019 04:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares lower at close of trade; Nifty 50 down 1.25%,"Sep 19, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares end over 1% lower; banks, metal stocks take a beating","Sep 19, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"GLOBAL MARKETS-Shares inch higher after Fed cut, BOJ keeps powder dry","Sep 19, 2019 09:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares hobbled by absence of catalysts, hit multi-week lows","Sep 19, 2019 05:00",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares end higher on rally in steelmakers, energy stocks","Sep 18, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 0.21%,"Sep 18, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares trim early gains as automakers slip,"Sep 18, 2019 05:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares hit by worries over elevated crude prices,"Sep 17, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares lower at close of trade; Nifty 50 down 1.69%,"Sep 17, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares dip as crude surge seen hurting economy,"Sep 17, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares lower at close of trade; Nifty 50 down 0.65%,"Sep 16, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares end lower as oil prices soar after Saudi attack,"Sep 16, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,UPDATE 1-Indian markets fall as oil surges; gov't growth measures fail to cheer,"Sep 16, 2019 05:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares tumble as oil prices surge after Saudi attack,"Sep 16, 2019 04:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 0.85%,"Sep 13, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares end higher on rally in banks, autos","Sep 13, 2019 10:40",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares track broader Asia higher; auto stocks lead gains,"Sep 13, 2019 04:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares lower at close of trade; Nifty 50 down 0.48%,"Sep 12, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares snap multi-day rally to end lower,"Sep 12, 2019 10:41",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares rise as trade woes ease; financial and metal stocks gain,"Sep 12, 2019 05:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares end higher; auto stocks among top gainers,"Sep 11, 2019 10:51",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 0.30%,"Sep 11, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares rise ahead of inflation data; Yes Bank, Tata Motors shine","Sep 11, 2019 05:10",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares end higher on rally in state-owned banks,"Sep 09, 2019 10:50",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 0.52%,"Sep 09, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,"Indian shares track broader Asia higher; banks, FMCG stocks shine","Sep 09, 2019 05:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares higher at close of trade; Nifty 50 up 0.91%,"Sep 06, 2019 10:45",Investing.com
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares end higher; autos lead gains,"Sep 06, 2019 10:30",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,Indian shares extend gains; Tech Mahindra leads gains on AT&T deal,"Sep 06, 2019 05:20",Reuters
https://in.investing.com/indices/s-p-cnx-nifty-news/801,India shares mixed at close of trade; Nifty 50 up 0.03%,"Sep 05, 2019 10:45",Investing.com
